Start date,PD_0_25,LD_0_25,RES_0_25,IMB_0_25,RIM_0_100
2025-11-22 09:00:00+01:00,6.51579770073292,12.5,22.261671875605103,12.5,52.5806291164846
2025-11-22 10:00:00+01:00,4.58809481787536,12.5,21.29584588609425,12.5,49.30155966754468
2025-11-22 11:00:00+01:00,4.658778384273031,12.5,20.63516808918862,12.5,48.72570215031626
2025-11-22 12:00:00+01:00,4.918324703791117,12.5,20.162759356799263,12.5,48.5647490013486
2025-11-22 13:00:00+01:00,4.470944562136106,12.5,19.842852383479308,12.5,47.70798585804263
2025-11-22 14:00:00+01:00,4.237520784843785,12.5,19.52100705303672,12.5,47.10603199484926
2025-11-22 15:00:00+01:00,5.029261813984766,12.5,13.720417389023865,12.5,42.25553156580558
2025-11-22 16:00:00+01:00,8.900505695710498,12.5,17.493144141013993,12.5,50.67375097586659
2025-11-22 17:00:00+01:00,17.291305044055875,12.5,17.74894862358677,12.5,60.99851467645382
2025-11-22 18:00:00+01:00,15.83714406263873,12.5,16.797639926861315,12.5,58.30221280202779
2025-11-22 19:00:00+01:00,10.980178769503958,12.5,15.133253070248125,12.5,50.809467593652876
2025-11-22 20:00:00+01:00,6.116652385314166,12.5,18.75553310061212,12.5,48.59551596298912
2025-11-22 21:00:00+01:00,15.844711700613475,12.5,18.45768700828836,12.5,59.97134104902453
2025-11-22 22:00:00+01:00,17.851335701695064,12.5,18.337713115553846,12.5,62.25931595758792
2025-11-22 23:00:00+01:00,15.61948335257511,12.5,7.86514587098806,12.5,49.10852589407819
2025-11-23 00:00:00+01:00,19.63316133811226,12.5,7.364990444391001,12.5,53.42478405012571
2025-11-23 01:00:00+01:00,18.182624123518657,12.5,3.1069736916875326,12.5,47.42612263990993
2025-11-23 02:00:00+01:00,16.468197098429297,12.5,5.060713322409829,12.5,47.32254984052499
2025-11-23 03:00:00+01:00,12.790561835709275,12.5,4.865099591564635,12.5,42.713773794415765
2025-11-23 04:00:00+01:00,11.621956069760051,12.5,5.040403684074928,12.5,41.48675096778699
2025-11-23 05:00:00+01:00,12.487044771236828,12.5,5.19365000623548,12.5,42.67810373171967
2025-11-23 06:00:00+01:00,8.270882743793802,12.5,18.055665949014006,12.5,50.48072524156657
2025-11-23 07:00:00+01:00,8.235200463769187,12.5,17.790725823460495,12.5,50.17296637998352
2025-11-23 08:00:00+01:00,4.925695016755058,12.5,8.149166088588412,12.5,36.56000010869448
2025-11-23 09:00:00+01:00,4.003685232303954,12.5,17.87937832949344,12.5,45.18380060825818
2025-11-23 10:00:00+01:00,4.050059297372444,12.5,17.48279101501116,12.5,44.84286217185809
2025-11-23 11:00:00+01:00,4.514944091684861,12.5,17.176886073224992,12.5,45.094818983246824
2025-11-23 12:00:00+01:00,5.066851181269976,12.5,17.04848195204057,12.5,45.62870336956455
2025-11-23 13:00:00+01:00,4.298661937874641,12.5,17.06558922721793,12.5,44.723983552667505
